internalTaxonId,scientificName,name,language,main
10161,Hipposideros sorenseni,Sorensen's Leaf-nosed Bat,English,true
10163,Hipposideros stenotis,Narrow-eared Roundleaf Bat,English,false
10163,Hipposideros stenotis,Northern Leaf-nosed Bat,English,true
80224148,Hipposideros turpis,Lesser Great Leaf-nosed Bat,English,false
80224148,Hipposideros turpis,Lesser Roundleaf Bat,English,false
80224148,Hipposideros turpis,Lesser Leaf-nosed Bat,English,true
10149,Hipposideros marisae,Aellen's Roundleaf Bat,English,true
1620,Anthops ornatus,Flower-faced Bat,English,false
1620,Anthops ornatus,Blumennasen-Fledermaus,German,false
1620,Anthops ornatus,Solomons Leaf-nosed Bat,English,true
13570,Miniopterus robustior,Minioptère Des Iles Loyauté,French,false
13570,Miniopterus robustior,Loyalty Bent-winged Bat,English,true
11374,Latidens salimalii,Salim Ali's Fruit Bat,English,true
13638,Molossops aequatorianus,Equatorial Dog-faced Bat,English,true
21456,Taphozous hildegardeae,Hildegardes Grabfledermaus,German,false
21456,Taphozous hildegardeae,Taphien de Hildegarde,French,false
21456,Taphozous hildegardeae,Hildegarde's Tomb Bat,English,true
7929,Eptesicus guadeloupensis,Guadeloupean Big Brown Bat,English,false
7929,Eptesicus guadeloupensis,Guadeloupe Big Brown Bat,English,true
17366,Perimyotis subflavus,Eastern Pipistrelle,English,true
17367,Falsistrellus tasmaniensis,Eastern False Pipistrelle,English,true
11697,Leptonycteris nivalis,Mexican Long-nosed Bat,English,false
11697,Leptonycteris nivalis,Greater Long-nosed Bat,English,true
11699,Leptonycteris curasoae,Curaçaoan Long-nosed Bat,English,false
11699,Leptonycteris curasoae,Southern Long-nosed Bat,English,false
17173,Phyllonycteris aphylla,Jamaican Flower Bat,English,true
40775,Arielulus cuprosus,Coppery Pipistrelle,English,false
40775,Arielulus cuprosus,Kupferne Koboldfledermaus,German,false
40775,Arielulus cuprosus,Coppery Sprite,English,true
7669,Emballonura semicaudata,Polynesian Sheath-tailed Bat,English,false
7669,Emballonura semicaudata,Pacific Sheath-tailed Bat,English,true
3796,Capra nubiana,Íbice Núbico,Spanish; Castilian,false
3796,Capra nubiana,Nubischer Steinbock,German,false
3796,Capra nubiana,Syrischer Steinbock,German,false
3796,Capra nubiana,Wa'al,Arabic,false
3796,Capra nubiana,Nubian Ibex,English,true
3794,Capra caucasica,Tur,English,false
3794,Capra caucasica,West Caucasian Tur,English,false
3794,Capra caucasica,Tur occidental,Spanish; Castilian,false
3794,Capra caucasica,Westkaukasischer Steinbock,German,false
3794,Capra caucasica,Западнокавказский тур,Russian,false
3794,Capra caucasica,Кубанский тур,Russian,false
3794,Capra caucasica,Western Tur,English,true
14295,Naemorhedus caudatus,Goral Amurskyi,Russian,false
14295,Naemorhedus caudatus,Goral à queue longue,French,false
14295,Naemorhedus caudatus,Goral de Cola Larga,Spanish; Castilian,false
14295,Naemorhedus caudatus,Zhonghua Lieling,Chinese,false
14295,Naemorhedus caudatus,Long-tailed Goral,English,true
44703,Muntiacus vuquangensis,Giant Muntjac,English,false
44703,Muntiacus vuquangensis,Indochinese Muntjak,Dutch; Flemish,false
44703,Muntiacus vuquangensis,Jattemuntjak,Swedish,false
44703,Muntiacus vuquangensis,Kaempemuntjak,Danish,false
44703,Muntiacus vuquangensis,Muntjac geant,French,false
44703,Muntiacus vuquangensis,Muntjac géant,French,false
44703,Muntiacus vuquangensis,Muntjac Gigante,Spanish; Castilian,false
44703,Muntiacus vuquangensis,Riesenmuntjak,German,false
44703,Muntiacus vuquangensis,Large-antlered Muntjac,English,true
29622,Mazama pandora,Temazate Café,Spanish; Castilian,false
29622,Mazama pandora,Yucatan Brown Brocket,English,true
29621,Mazama nana,Pygmy Brocket,English,false
29621,Mazama nana,Corzuela Enana,Spanish; Castilian,false
29621,Mazama nana,Veado-mão-curta,Portuguese,false
29621,Mazama nana,Brazilian Dwarf Brocket,English,true
41023,Mazama bororo,Veado-mateiro-pequeno,Portuguese,false
41023,Mazama bororo,Small Red Brocket,English,true
2446,Axis calamianensis,Calamian Hog Deer,English,false
2446,Axis calamianensis,Philippine Deer,English,false
2446,Axis calamianensis,Calamian-Hirsch,German,false
2446,Axis calamianensis,Calamian-Schweinshirsch,German,false
2446,Axis calamianensis,Cerf-cochon Calamien,French,false
2446,Axis calamianensis,Ciervo de los Calamianes,Spanish; Castilian,false
2446,Axis calamianensis,Ciervo Porquerizo de los Calamianes,Spanish; Castilian,false
2446,Axis calamianensis,Calamian Deer,English,true
41789,Rusa timorensis,Javan Rusa,English,false
41789,Rusa timorensis,Rusa,English,false
41789,Rusa timorensis,Rusa Deer,English,false
41789,Rusa timorensis,Sunda Sambar,English,false
41789,Rusa timorensis,Timor Deer,English,false
41789,Rusa timorensis,Cerf de Timor,French,false
41789,Rusa timorensis,Mähnenhirsch,German,false
41789,Rusa timorensis,Sambar de Java,Spanish; Castilian,false
41789,Rusa timorensis,Javan Deer,English,true
41784,Axis porcinus,Indian Hog Deer,English,false
41784,Axis porcinus,Indochina Hog Deer,English,false
41784,Axis porcinus,Indochinese Hog Deer,English,false
41784,Axis porcinus,Thai Hog Deer,English,false
41784,Axis porcinus,Cerf-cochon,French,false
41784,Axis porcinus,Cerf-cochon d'Indochine,French,false
41784,Axis porcinus,Cerf des Marais,French,false
41784,Axis porcinus,Ciervo Porquerizo de Indochina,Spanish; Castilian,false
41784,Axis porcinus,Indischer Schweinshirsch,German,false
41784,Axis porcinus,Schweinshirsch,German,false
41784,Axis porcinus,Hog Deer,English,true
10053,Hippocamelus antisensis,North Andean Deer,English,false
10053,Hippocamelus antisensis,North Andean Huemul,English,false
10053,Hippocamelus antisensis,Peruvian Guemal,English,false
10053,Hippocamelus antisensis,Peruvian Huemul,English,false
10053,Hippocamelus antisensis,Andenhirsch,German,false
10053,Hippocamelus antisensis,Cerf des Andes Septentrionales,French,false
10053,Hippocamelus antisensis,Ciervo Andino Septentrional,Spanish; Castilian,false
10053,Hippocamelus antisensis,Guemal,Spanish; Castilian,false
10053,Hippocamelus antisensis,Guémal Péruvien,French,false
10053,Hippocamelus antisensis,Huémuld des Andes Septentrionales,French,false
10053,Hippocamelus antisensis,Tarugo,Spanish; Castilian,false
10053,Hippocamelus antisensis,Taruja,Aymara,false
10053,Hippocamelus antisensis,Taruka,Spanish; Castilian,false
10053,Hippocamelus antisensis,Taruka,Quechua,false
10053,Hippocamelus antisensis,Taruca,English,true
10054,Hippocamelus bisulcus,Chilean Guemal,English,false
10054,Hippocamelus bisulcus,Chilean Huemul,English,false
10054,Hippocamelus bisulcus,South Andean Deer,English,false
10054,Hippocamelus bisulcus,South Andean Huemul,English,false
10054,Hippocamelus bisulcus,Cerf des Andes Méridionales,French,false
10054,Hippocamelus bisulcus,Ciervo Andino Meridional,Spanish; Castilian,false
10054,Hippocamelus bisulcus,Gabelhirsch,German,false
10054,Hippocamelus bisulcus,Huemul,Spanish; Castilian,false
10054,Hippocamelus bisulcus,Huémul des Andes Méridionales,French,false
10054,Hippocamelus bisulcus,Huemul Patagónico,Spanish; Castilian,false
10054,Hippocamelus bisulcus,Trughirsch,German,false
10054,Hippocamelus bisulcus,Patagonian Huemul,English,true
13924,Muntiacus crinifrons,Hairy-fronted Muntjac,English,false
13924,Muntiacus crinifrons,Muntjac Negro,Spanish; Castilian,false
13924,Muntiacus crinifrons,Muntjac noir,French,false
13924,Muntiacus crinifrons,Black Muntjac,English,true
2828,Blastocerus dichotomus,Cerf des marais,French,false
2828,Blastocerus dichotomus,Cervo do Pantanal,Portuguese,false
2828,Blastocerus dichotomus,Ciervo de los Pantanos,Spanish; Castilian,false
2828,Blastocerus dichotomus,Ciervo Marismeño,Spanish; Castilian,false
2828,Blastocerus dichotomus,Sumpfhirsch,German,false
2828,Blastocerus dichotomus,Marsh Deer,English,true
10329,Hydropotes inermis,Water Deer,English,true
136301,Mazama bricenii,Meroia Brocket,English,false
136301,Mazama bricenii,Rufous Brocket,English,false
136301,Mazama bricenii,Candelillo,Spanish; Castilian,false
136301,Mazama bricenii,Locha,Spanish; Castilian,false
136301,Mazama bricenii,Soche De Páramo,Spanish; Castilian,false
136301,Mazama bricenii,Venado Matacán Andino,Spanish; Castilian,false
136301,Mazama bricenii,Mérida Brocket,English,true
12914,Mazama rufina,Little Red Brocket,English,false
12914,Mazama rufina,Little Red Brocket Deer,English,false
12914,Mazama rufina,Venado Chonta,Spanish; Castilian,false
12914,Mazama rufina,Venado De Páramo,Spanish; Castilian,false
12914,Mazama rufina,Dwarf Red Brocket,English,true
12913,Mazama chunyi,Chunyi,English,false
12913,Mazama chunyi,Dwarf Brocket,English,false
12913,Mazama chunyi,Cabrito,Spanish; Castilian,false
12913,Mazama chunyi,Chuñi,Spanish; Castilian,false
12913,Mazama chunyi,Chuñitaruka,Spanish; Castilian,false
12913,Mazama chunyi,Cuñi,Spanish; Castilian,false
12913,Mazama chunyi,Venadillo,Spanish; Castilian,false
12913,Mazama chunyi,Peruvian Dwarf Brocket,English,true
4265,Rucervus eldii,Brow-antlered Deer,English,false
4265,Rucervus eldii,Thamin,English,false
4265,Rucervus eldii,Cerf d'Eld,French,false
4265,Rucervus eldii,Ciervo de Eld,Spanish; Castilian,false
4265,Rucervus eldii,Sangai,Indo-European (Other),false
4265,Rucervus eldii,Eld's Deer,English,true
29742,Rangifer tarandus,Caribou,English,false
29742,Rangifer tarandus,Peary Caribou,English,false
29742,Rangifer tarandus,Boazo,Sami languages (Other),false
29742,Rangifer tarandus,Cеверный олень,Russian,false
29742,Rangifer tarandus,Metsäpeura,Finnish,false
29742,Rangifer tarandus,Reinsdyr,Norwegian,false
29742,Rangifer tarandus,Renne,French,false
29742,Rangifer tarandus,Reno,Spanish; Castilian,false
29742,Rangifer tarandus,Rensdyr,Danish,false
29742,Rangifer tarandus,Tsaa Buga,Mongolian,false
29742,Rangifer tarandus,Reindeer,English,true
4257,Rucervus duvaucelii,Swamp Deer,English,false
4257,Rucervus duvaucelii,Barasinga,French,false
4257,Rucervus duvaucelii,Cerf de Duvaucel,French,false
4257,Rucervus duvaucelii,Ciervo de Duvaucel,Spanish; Castilian,false
4257,Rucervus duvaucelii,Barasingha,English,true
4274,Rusa marianna,Philippine Brown Deer,English,false
4274,Rusa marianna,Philippine Deer,English,true
4273,Rusa alfredi,Prince Alfred’s Spotted Deer,English,false
4273,Rusa alfredi,Visayan Spotted Deer,English,false
4273,Rusa alfredi,Prinz-Alfred-Hirsch,German,false
4273,Rusa alfredi,Philippine Spotted Deer,English,true
136392,Monodelphis reigi,Reig's Opossum,English,true
13703,Monodelphis unistriata,One-striped Opossum,English,false
13703,Monodelphis unistriata,One-striped Short-tailed Opossum,English,false
13703,Monodelphis unistriata,Opossum-musaraigne à une raie,French,false
13703,Monodelphis unistriata,Single-striped Opossum,English,true
136244,Marmosa phaea,Little Woolly Mouse Opossum ,English,true
136364,Marmosops juninensis,Junin Slender Opossum,English,true
12820,Marmosops handleyi,Handley's Slender Mouse Opossum,English,false
12820,Marmosops handleyi,Opossum-souris De Handley,French,false
40522,Caenolestes convelatus,Northern Caenolestid,English,false
40522,Caenolestes convelatus,Northern Shrew Opossum,English,false
40522,Caenolestes convelatus,Cénolestidé Noirâtre,French,false
40522,Caenolestes convelatus,Dunkle Opossummaus,German,false
40522,Caenolestes convelatus,Blackish Shrew Opossum,English,true
136743,Caenolestes condorensis,Andean Shrew Opossum,English,false
136743,Caenolestes condorensis,Condor Shrew Opossum,English,false
136743,Caenolestes condorensis,Anden-Opossummaus,German,false
136743,Caenolestes condorensis,Andean Caenolestid,English,true
18,Abrocoma boliviensis,Boliviansche Chinchillaratte,German,false
18,Abrocoma boliviensis,Bolivian Chinchilla Rat,English,true
44861,Fukomys kafuensis,Kafue Mole-rat,English,true
13216,Mesocapromys auritus,Eared Hutia,English,false
13216,Mesocapromys auritus,Jutía rata,Spanish; Castilian,false
13216,Mesocapromys auritus,Large-eared Hutia,English,true
13215,Mesocapromys angelcabrerai,Jutia conguina,Spanish; Castilian,false
13215,Mesocapromys angelcabrerai,Cabrera's Hutia,English,true
13218,Mesocapromys sanfelipensis,San Felipe Hutia,English,false
13218,Mesocapromys sanfelipensis,jutia de la tierra,Spanish; Castilian,false
13218,Mesocapromys sanfelipensis,Little Earth Hutia,English,true
9001,Geocapromys brownii,Brown's Hutia,English,false
9001,Geocapromys brownii,Indian Coney,English,false
9001,Geocapromys brownii,Jamaican Coney,English,false
9001,Geocapromys brownii,Jamaican Hutia,English,true
14256,Mysateles melanurus,Bushy-tailed Hutia,English,false
14256,Mysateles melanurus,jutía andaraz,Spanish; Castilian,false
14256,Mysateles melanurus,jutía mona,Spanish; Castilian,false
14256,Mysateles melanurus,jutía sata,Spanish; Castilian,false
14256,Mysateles melanurus,Black-tailed Hutia,English,true
136520,Cavia intermedia,Moleques do Sul Guinea Pig,English,false
136520,Cavia intermedia,Santa-Catarina-Meerschweinchen,German,false
136520,Cavia intermedia,Santa Catarina’s Guinea Pig,English,true
4651,Chinchilla chinchilla,Chinchilla à queue courte,French,false
4651,Chinchilla chinchilla,Chinchilla de Cola Corta,Spanish; Castilian,false
4651,Chinchilla chinchilla,Kurzschwanz-Chinchilla,German,false
4651,Chinchilla chinchilla,Short-tailed Chinchilla,English,true
5797,Ctenomys azarae,Azara's Tuco-tuco,English,true
5799,Ctenomys bonettoi,Bonetto's Tuco-tuco,English,true
5809,Ctenomys latro,Mottled Tuco-tuco,English,true
5817,Ctenomys occultus,Furtive Tuco-tuco,English,true
5826,Ctenomys sociabilis,Social Tuco-tuco,English,true
136289,Ctenomys pilarensis,Pilar Tuco-tuco,English,true
136464,Ctenomys flamarioni,Tuco-tuco of the Dunes,English,true
6287,Dasyprocta ruatanica,Roatan Island Agouti,English,false
6287,Dasyprocta ruatanica,Ruatan Island Agouti,English,false
6285,Dasyprocta mexicana,Mexican Agouti,English,true
20189,Sicista kazbegica,Myshovka Kazbegskaya,Russian,false
20189,Sicista kazbegica,Kazbeg Birch Mouse,English,true
20185,Sicista armenica,Armenian Birch Mouse,English,false
20185,Sicista armenica,Armyanskaya Myshovka,Russian,false
6978,Phyllomys brasiliensis,Red-nosed Tree Rat,English,false
6990,Phyllomys unicolor,Unicolored Tree Rat,English,true
6989,Phyllomys thomasi,Giant Atlantic Tree Rat,English,false
6989,Phyllomys thomasi,"Cururá, cururuá",Portuguese,false
136274,Phyllomys mantiqueirensis,Mantiqueira Atlantic Tree Rat,English,true
6664,Santamartamys rufodorsalis,Santa Marta Toro,English,false
6664,Santamartamys rufodorsalis,Red Crested Tree Rat,English,true
4366,Chaetomys subspinosus,Bristle-spined Porcupine,English,false
4366,Chaetomys subspinosus,Thin-spined Porcupine,English,false
4366,Chaetomys subspinosus,Borsten-Baumstachler,German,false
4366,Chaetomys subspinosus,Bristle-spined Rat,English,true
42591,Heterogeomys lanius,Big Pocket Gopher,English,true
23323,Zygogeomys trichopus,Michoacan Pocket Gopher,English,true
9056,Geomys tropicalis,Tropical Pocket Gopher,English,true
40767,Dryomys niethammeri,Balochistan Forest Dormouse,English,false
40767,Dryomys niethammeri,Niethammer’s Forest Dormouse,English,false
40767,Dryomys niethammeri,Baluchistan Forest Dormouse,English,true
10009,Heteromys nelsoni,Nelson's Spiny Pocket Mouse,English,true
16631,Perognathus alticola,White-eared Pocket Mouse,English,true
12077,Heteromys spectabilis,Jaliscan Spiny Pocket Mouse,English,true
6675,Dipodomys elator,Texas Kangaroo Rat,English,true
6676,Dipodomys gravipes,San Quintin Kangaroo Rat,English,true
6683,Dipodomys nitratoides,San Joaquin Kangaroo Rat,English,false
6683,Dipodomys nitratoides,Fresno Kangaroo Rat,English,true
6682,Dipodomys stephensi,Stephens' Kangaroo Rat,English,true
10753,Hystrix pumila,Indonesian Porcupine,English,false
10753,Hystrix pumila,Palawan Porcupine,English,false
10753,Hystrix pumila,Philippine Porcupine,English,true
6439,Dendromus kahuziensis,Mount Kahuzi African Climbing Mouse,English,false
6439,Dendromus kahuziensis,Mt. Kahuzi Climbing Mouse,English,true
165925,Voalavo antsahabensis,Eastern Voalavo,English,true
136399,Brachytarsomys villosa,Hairy-tailed Antsangy,English,false
136399,Brachytarsomys villosa,Buschschwänzige Madagaskarratte,German,false
136399,Brachytarsomys villosa,Hairy-tailed Tree Rat,English,true
14262,Mystromys albicaudatus,White-tailed Mouse,English,false
14262,Mystromys albicaudatus,White-tailed Rat,English,true
12937,Megadendromus nikolausi,Nikolaus's Mouse,English,true
7624,Eliurus penicillatus,White-tipped Tufted-tailed Rat,English,false
7624,Eliurus penicillatus,White-tipped Tuft-tailed Rat,English,true
136316,Eliurus petteri,Petter's Tuft-tailed Rat,English,true
16739,Petinomys setosus,Temminck's Flying Squirrel,English,true
16737,Petinomys lugens,Siberut Flying Squirrel,English,true
10606,Hylopetes sipora,Sipora Flying Squirrel,English,true
18703,Pteromyscus pulverulentus,Smoky Flying Squirrel,English,true
19474,Rheithrosciurus macrotis,Bajing-Tanah Ekor-Tegak,Indonesian,false
19474,Rheithrosciurus macrotis,Tupai Besar Jambul,Mayan languages,false
19474,Rheithrosciurus macrotis,Tufted Ground Squirrel,English,true
21378,Tamiasciurus mearnsi,Mearns's Squirrel,English,true
1149,Ammospermophilus nelsoni,San Joaquin Antelope Ground Squirrel,English,false
1149,Ammospermophilus nelsoni,San Joaquin Antelope Squirrel,English,false
1149,Ammospermophilus nelsoni,Nelson-Antilopenziesel,German,false
1149,Ammospermophilus nelsoni,Nelson's Antelope Squirrel,English,true
8269,Eupetaurus cinereus,Woolly Flying Squirrel,English,true
3598,Callosciurus melanogaster,Mentawai-Schönhörnchen,German,false
3598,Callosciurus melanogaster,Mentawai Squirrel,English,true
