internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
172680,Cnemaspis indica,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Cnemaspis,indica,,,,,"Gray, 1846","<span style=""font-style: italic;"">Cnemaspis indica</span> was described as <span style=""font-style: italic;"">Goniodactylus indicus</span> by Gray in 1846 based on specimens collected from Madras Presidency (Smith 1935), now mostly in Tamil Nadu, India (Manamendra-Arachchi <span style=""font-style: italic;"">et al.</span> 2007). &#160;The populations north and south of Palghat Gap should be re-evaluated. &#160;However, for the purposes of this assessment the known distributions are considered to represent <em>C. indica</em>. The record from Nadukani (~300 m asl) in Thrissur Distrct, Kerala (Das and Whitaker 1990) needs validation as it was based on a juvenile specimen from outside the known elevational range of the species."
172681,Rhinophis travancoricus,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,UROPELTIDAE,Rhinophis,travancoricus,,,,,"Boulenger, 1893","<span style=""font-style: italic;"">Rhinophis travancoricus </span>was described by <span style=""font-style: italic;""></span>Boulenger in 1892 based on specimens from Vembayam in Thiruvananthapuram district, Kerala,  India&#160; <em></em> (Boulenger 1892,  Smith 1943). The common name Tamil Nadu Earth Snake is a misnomer, as this species has been reported from Kerala and the specific epithet '<span style=""font-style: italic;"">travancoricus</span>' refers to 'Travancore' as the region where the type locality is present. However, the erstwhile kingdom of Travancore included most of southern Kerala, the Kanyakumari district and some parts of the present day southwestern Tamil Nadu (C. Srinivasulu pers. comm.2011)."
172685,Dasia haliana,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Dasia,haliana,,,,,"(Nevill, 1887)","A morphological study of records attributed to this species from India suggests that the Indian records of<span style=""font-style: italic;""> Dasia hailiana </span>instead represent the Indian endemic <span style=""font-style: italic;"">D. </span><span style=""font-style: italic;"">subcaerulea </span>(Wickramasinghe <span style=""font-style: italic;"">et al.</span> 2011, using the incorrect nomina <em>Dasia halianus</em> and <em>D. subcaeruleum</em>)<span style=""font-style: italic;"">.</span><strong></strong>"
172706,Eurylepis poonaensis,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Eurylepis,poonaensis,,,,,"(Sharma, 1970)","<span style=""font-style: italic;"">Eurylepis poonaensis</span> was described by Sharma (1970) as <span style=""font-style: italic;"">Eumeces poonaensis</span> based on a specimen collected from Katraj Ghat, Poona (now Pune District), Maharashtra, India. Griffith <em>et al.</em> (2000) and Schmitz <em>et al.</em> (2004) opin that <span style=""font-style: italic;"">Eurylepis poonaensis</span> (Sharma 1970) belongs to <span style=""font-style: italic;"">Eurylepis taeniolatus </span>group. &#160;Further molecular work is needed to establish the relationship between this species and <span style=""font-style: italic;"">E. taeniolatus </span>(Griffith <em>et al</em>. 2000, M.S. Khan pers. comm.)"
172929,Brygophis coulangesi,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,PSEUDOXYRHOPHIIDAE,Brygophis,coulangesi,,,,,"(Domergue, 1988)",Research is needed to clarify whether records from the two known localities represent the same species (F. Glaw pers. comm. July 2011).
173021,Otocryptis beddomii,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AGAMIDAE,Otocryptis,beddomii,,,,,"Boulenger, 1885","<span style=""font-style: italic;"">Otocryptis beddomii</span> was first described by Boulenger in 1885 basing on specimens collected from Sivagiri Ghats in Cardamom Hills in Southern Kerala (Smith 1935)."
174471,Brachylophus bulabula,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,IGUANIDAE,Brachylophus,bulabula,,,,,"Fisher, Harlow, Edwards &amp; Keogh, 2008","Prior to analysis by Keogh <em>et al</em>. (2008), all the banded iguanas were lumped as a single species. The Fiji Banded Iguana (<em>Brachylophus bulabula</em>) is now recognized as distinct from the Lau Banded Iguana (<em>Brachylophus fasciatus</em>). Most previous references pertaining to iguanas in central Fiji are now attributed to <em>B. bulabula</em>.<br/><br/>Morphological data from recent surveys suggest there may be more than one taxa within the bulabula group. On two islands north of Vanua Levu (Mali and Cikobia), iguanas show marked variation in adult body size and some scale counts when compared to southern populations, for example, Makodroga and Kadavu. However, more samples and DNA analysis is needed to develop detailed comparisons (R. Fisher and P. Harlow pers. comm. 2011)."
174472,Conolophus marthae,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,IGUANIDAE,Conolophus,marthae,,,,,"Gentile &amp; Snell, 2009","<em>Conolophus marthae</em> was recently described. No prior reference exists in the taxonomic literature as the species was not known before its description (Gentile and Snell 2009). The description was based on morphological, genetic, and behavioural diagnostic traits. </span>The holotype is a free-living adult male tagged with a subcutaneous electronic marker, branded, and released. Further genetic evidence supporting separate taxonomic status of the </span>Galápagos Pink Land Iguana prior to the species description is found in Gentile <em>et al</em>.<em> </em>2009 and Tzika <em>et al</em>. 2008. Gentile <em>et al</em>. (2009) disclaims the name ‘‘rosada’’ for nomenclatural purposes (Articles 8.2 and 8.3, International Code of Zoological Nomenclature 1999)."
174474,Ctenosaura conspicuosa,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,IGUANIDAE,Ctenosaura,conspicuosa,,,,,"Dickerson, 1919","There has been considerable debate of the specific states of the San Esteban Spiny-tailed Iguana, and it is often referenced in the literature as <em>Ctenosaura hemilopha hemilopha</em> (part, Lowe and Norris 1955) or <em>Ctenosaura hemilopha conspicuosa</em> (Lowe and Norris 1955)."
174477,Ctenosaura nolascensis,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,IGUANIDAE,Ctenosaura,nolascensis,,,,,"Smith, 1972","There has been considerable debate over the species status of the Nolasco Spiny-tailed Iguana, and it is often referenced in the literature as <em>Ctenosaura hemilopha hemilopha </em>(Lowe and Norris 1955) or <em>Ctenosaura hemilopha nolascensis</em> (Smith 1972). The iguana was most recently recognized at the species level by Grismer (1999a). Genetic components of two lineages have been detected within the island (Cryder 1999, Davy <em>et al.</em> 2010, Reynoso <em>et al.</em> 2010)."
174483,Sauromalus klauberi,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,IGUANIDAE,Sauromalus,klauberi,,,,,"Shaw, 1941","Morphological data places <em>Sauromalus klauberi</em> as sister to <em>S. slevini</em>, with that clade being sister to <em>S. ater</em> (Hollingsworth 1998), while molecular data places it with peninsular <em>S. ater</em> (Petren and Case 2002). <em>Sauromalus klauberi</em> was designated as a subspecies of <em>S. ater</em> by Soulé and Sloan (1966) without comment until Murphy (1983) elevated it back to species status. The species has been taxonomically supported since its description (Hollingsworth 1998)."
174485,Sauromalus varius,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,IGUANIDAE,Sauromalus,varius,,,,,"Dickerson, 1919","The species has been taxonomically supported since its description (Hollingsworth 1998). Morphological data places <em>Sauromalus varius</em> as sister to all other <em>Sauromalus</em> (Hollingsworth 1998), while molecular data groups <em>S. varius</em> in a clade with <em>S. hispidus</em> (Petren and Case 1997, 2002)."
175363,Callulina dawida,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BREVICIPITIDAE,Callulina,dawida,,,,,"Loader, Measey, De Sá &amp; Malonza, 2009","Prior to its description this species was considered to belong to a widespread form,<em> Callulina kreffti</em> (Loader <em>et al.</em> 2009). <em>C. kreffti</em> as now understood is a restricted-range species that may be endemic to the East Usambara Mountains (Loader <em>et al.</em> 2010, 2014)."
17585,Platysternon megacephalum,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,PLATYSTERNIDAE,Platysternon,megacephalum,,,,,"Gray, 1831",
176251,Siderolamprus scansorius,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPLOGLOSSIDAE,Siderolamprus,scansorius,,,,,"(McCranie &amp; Wilson, 1996)",
176288,Petropedetes euskircheni,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PETROPEDETIDAE,Petropedetes,euskircheni,,,,,"Barej, Rödel, Gonwouo, Pauwels, Böhme &amp; Schmitz, 2010","The two known populations of this species are morphologically indistinguishable but genetically divergent. Barej <em>et al.</em> (2010) consider that the two populations conspecific. These authors caution that males are unknown from Mt. Nlonako, and a future discovery that males of the two populations are morphologically distinct may therefore justify recognizing two species. Some of the populations in central Cameroon, the Manengouba Mountains, Gabon and Equatorial Guinea that Barej <em>et al.</em> provisionally assign to <em>P.</em> aff. <em>parkeri</em> (included in the <em>P. parkeri</em> assessment) may represent this species."
176289,Petropedetes juliawurstnerae,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PETROPEDETIDAE,Petropedetes,juliawurstnerae,,,,,"Barej, Rödel, Gonwouo, Pauwels, Böhme &amp; Schmitz, 2010",
17629,Plethodon shenandoah,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Plethodon,shenandoah,,,,,"Highton &amp; Worthington, 1967",
176620,Boiga bourreti,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Boiga,bourreti,,,,,"Tillack, Ziegler &amp; le Khac Quyet, 2004",
176626,Calamaria ingeri,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CALAMARIIDAE,Calamaria,ingeri,,,,,"Grismer, Kaiser &amp; Yaakob, 2004",
176845,Lycodon paucifasciatus,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Lycodon,paucifasciatus,,,,,"Rendahl &amp; Smith, 1943",
177416,Oligodon lacroixi,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Oligodon,lacroixi,,,,,"Angel &amp; Bourret, 1933","Pope (1935) suggested that&#160;<em>Oligodon hamptoni&#160;</em>and&#160;<em>O., lacroixi</em>&#160;may be conspecific, and the lack of material for both species has since left this issue unresolved. Redescriptions of both species (Orlov&#160;<em>et al</em>. 2010, Lee&#160;<em>et al</em>. 2021) and improved knowledge of&#160;<em>O. lacroixi&#160;</em>enabled Lee&#160;<em>et al.</em>&#160;(2021) to conclude that the two species are distinct."
177425,Omoadiphas texiguatensis,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Omoadiphas,texiguatensis,,,,,"McCranie &amp; Castañeda, 2004",
177486,Micrurus ruatanus,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ELAPIDAE,Micrurus,ruatanus,,,,,"(Günther, 1895)",
177488,Naja siamensis,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ELAPIDAE,Naja,siamensis,,,,,"Laurenti, 1768",
177532,Oligodon pulcherrimus,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Oligodon,pulcherrimus,,,,,"Werner, 1909",
177540,Ophiophagus hannah,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ELAPIDAE,Ophiophagus,hannah,,,,,"(Cantor, 1836)","Because of the wide distribution of the king cobra, many herpetologists believe that&#160;<em>Ophiophagus hannah&#160;</em>represents&#160;a species complex (Das 2002). Work has been underway to clarify the systematics of the group, and following sampling across most of the range Gowri Shankar&#160;<em>et al.&#160;</em>(2021) identified four independently evolving lineages based on mitochondrial DNA sampling. Their subsequent morphometric analysis found morphological differences corresponding to these groups, which have geographically apparently non-overlapping ranges, and they formally proposed four ""Confirmed Candidate Species"". They do not apply the name&#160;<em>Ophiophagus hannah&#160;</em>to any specific lineage, however the type locality falls within the range of their ""Indo-Chinese"" lineage (Candidate Species 2, ranging through most of mainland South and Southeast Asia north of the Isthmus of Kra); the other three lineages occur in the Western Ghats (CS1), Luzon in the Philippines (CS4) and the remainder of Southeast Asia south of the Ishtmus of Kra (""Indo-Malay"", CS3).<br/>Further molecular and morphological research is needed to clarify whether these candidate species represent independently-evolving lineages or simply reflect variation within a widespread species (R.G. Reynolds pers. comm. 2022), as well as to resolve the relationships of populations not sampled by Gowri Shankar <em>et al.</em> (2021) (particularly in the Philippines south of Luzon, and Sulawesi)."
178217,Emoia adspersa,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Emoia,adspersa,,,,,"(Steindachner, 1870)",
17823,Podocnemis lewyana,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,PODOCNEMIDIDAE,Podocnemis,lewyana,,,,,"Duméril, 1852","Genetic studies by&#160;Vargas-Ramirez <em>et al</em>.<em>&#160;</em>(2006, 2007a, 2012) and Restrepo (2008) have shown that&#160;<em>P. lewyana</em>&#160;has low levels of genetic variability and no evidence of genetic population structure on a micro or macro-geographic scale, in addition to some level of inbreeding on a local scale."
178257,Anolis loveridgei,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ANOLIDAE,Anolis,loveridgei,,,,,"Schmidt, 1936",
178272,Anolis cusuco,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ANOLIDAE,Anolis,cusuco,,,,,"(McCranie, Köhler &amp; Wilson, 2000)",
154426201,Anolis sminthus,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ANOLIDAE,Anolis,sminthus,,,,,"Dunn &amp; Emlen, 1932","A previous assessment of this species included&#160;<em>Anolis heteropholidotus&#160;</em>within&#160;<em>A. sminthus&#160;</em>following a suggestion by Fitch and Siegel (1984), since although more recent work had treated the two species as distinct their precise relationship remained unclear. This assessment recognizes&#160;<em>A. heteropholidotus&#160;</em>as distinct following more recent usage, and its validity was confirmed by Hofmann and Townsend (2017)."
178314,Hemidactylus scabriceps,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Hemidactylus,scabriceps,,,,,"(Annandale, 1906)",Both molecular and morphological evidence suggest that <em>Hemidactylus scabriceps </em>may be a complex of at least two species (Srikanthan <em>et al</em>. 2018).
178363,Anolis amplisquamosus,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ANOLIDAE,Anolis,amplisquamosus,,,,,"(McCranie, Wilson &amp; Williams, 1992)",
178420,Platyplectrurus madurensis,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,UROPELTIDAE,Platyplectrurus,madurensis,,,,,"Beddome, 1877",
178469,Emoia boettgeri,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Emoia,boettgeri,,,,,"(Sternfeld, 1918)",
178478,Anolis muralla,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ANOLIDAE,Anolis,muralla,,,,,"(Köhler, McCranie &amp; Wilson, 1999)",
178528,Emoia lawesi,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Emoia,lawesi,,,,,"(Günther, 1874)",
178635,Emoia aneityumensis,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Emoia,aneityumensis,,,,,"Medway, 1974",
178708,Protobothrops sieversorum,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Protobothrops,sieversorum,,,,,"(Ziegler, Herrmann, David, Orlov &amp; Pauwels, 2000)",
178710,Cnemaspis kandiana,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Cnemaspis,kandiana,,,,,"(Kelaart, 1852)","For more than a century the name <em>Cnemaspis kandiana </em>was used as a ""catchall"" for a group of <em>Cnemaspis </em>taxa widely distributed in South and mainland Southeast Asia, and the islands of the Andaman and Nicobar groups (Maramendra-Arachchi <em>et al</em>. 2007, Das and Grismer 2003) Maramendra-Arachchi <em>et al</em>. (2007) redescribed this species and found, based on a morphological comparison with South Asian forms, that it should be considered endemic to Sri Lanka.<br/><br/>These authors did not use comparative material from Southeast Asian or island populations in their study and do not discuss the affinities of these forms. Consequently, although the species is no longer listed in most guides to Southeast Asian reptiles (e.g. Das 2010), it is not clear whether names are available for these populations. Chan-ard <em>et al. </em>(2015) use the name for a population found in Chumphon and Ranong Provinces in northern Peninsular Thailand. D. Mulcahy (unpubl. data) follows these authors in using <em>C. kandiana </em>as a working name for records recently taken in Lenya, in the neighbouring Tanintharyi region of southern Myanmar, although he reports a divergence of 8% in the ND2 gene from an available Sri Lankan sequence (Gamble<em> et al. </em>2012).<br/><br/>Pending resolution of the systematics of Southeast Asian populations, these records are not considered to represent <em>C. kandiana </em>sensu stricto and this assessment follows the species concept applied by Maramendra-Arachchi <em>et al</em>. (2007)."
185790,Pristimantis bicantus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,bicantus,,,,,"Guayasamin &amp; Funk, 2009",The southern subpopulations require taxonomic revision (Ortega-Andrade <em>et al</em>. 2021).
186104,Bolitoglossa pygmaea,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Bolitoglossa,pygmaea,,,,,"Bolaños &amp; Wake, 2009",
186162,Raorchestes jayarami,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Raorchestes,jayarami,,,,,"(Biju &amp; Bossuyt, 2009)",
190493,Bokermannohyla juiju,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Bokermannohyla,juiju,,,,,"Faivovich, Lugli, Lourenço &amp; Haddad, 2009",The genus <em>Bokermannohyla</em> was erected to accommodate several species groups formerly placed within <em>Hyla</em> (Faivovich <em>et al.</em> 2005).
