internalTaxonId,scientificName,name,genusName,speciesName,speciesAuthor,infraType,infrarankAuthor
162369551,Tarsius tarsier,"Tarsius podje Kerr, 1792",Tarsius,podje,"Kerr, 1792",,
162369551,Tarsius tarsier,"Tarsius spectrum (Pallas, 1779)",Tarsius,spectrum,"(Pallas, 1779)",,
162369551,Tarsius tarsier,"Tarsius spectrum Pallas, 1778",Tarsius,spectrum,"Pallas, 1778",,
81237954,Cebus brunneus,"Cebus olivaceus ssp. brunneus Allen, 1914",Cebus,olivaceus,,subspecies,"Allen, 1914"
39793,Macaca ochreata,"Macaca ochreata ssp. ochreata (Ogilby, 1841)",Macaca,ochreata,,subspecies,"(Ogilby, 1841)"
12569,Macaca brunnescens,"Macaca ochreata ssp. brunnescens (Matschie, 1901)",Macaca,ochreata,,subspecies,"(Matschie, 1901)"
39813,Presbytis mitrata,"Presbytis melalophos ssp. mitrata Eschsholtz, 1821",Presbytis,melalophos,,subspecies,"Eschsholtz, 1821"
136912,Presbytis sumatrana,"Presbytis melalophos ssp. sumatranus (Müller &amp; Schlegel, 1841)",Presbytis,melalophos,,subspecies,"(Müller &amp; Schlegel, 1841)"
39816,Presbytis siberu,Presbytis potenziani  Chasen & Kloss 1928,Presbytis,potenziani ,Chasen & Kloss 1928 ,,
39816,Presbytis siberu,"Presbytis potenziani ssp. siberu (Chasen &amp; Kloss, 1928)",Presbytis,potenziani,,subspecies,"(Chasen &amp; Kloss, 1928)"
39810,Presbytis sabana,"Presbytis hosei ssp. sabana (Thomas, 1893)",Presbytis,hosei,,subspecies,"(Thomas, 1893)"
39810,Presbytis sabana,"Semnopithecus canicrus Miller, 1934",Semnopithecus,canicrus,"Miller, 1934",,
39872,Trachypithecus leucocephalus,"Trachypithecus poliocephalus ssp. leucocephalus Tan, 1955",Trachypithecus,poliocephalus,,subspecies,"Tan, 1955"
39848,Trachypithecus auratus,"Trachypithecus auratus ssp. auratus (É, Geoffroy, 1812)",Trachypithecus,auratus,,subspecies,"(É, Geoffroy, 1812)"
39890,Hylobates funereus,"Hylobates muelleri ssp. funereus I. Geoffroy, 1850",Hylobates,muelleri,,subspecies,"I. Geoffroy, 1850"
39889,Hylobates abbotti,"Hylobates cinereus ssp. abbotti Kloss, 1929",Hylobates,cinereus,,subspecies,"Kloss, 1929"
39889,Hylobates abbotti,"Hylobates muelleri ssp. abbotti Kloss, 1929",Hylobates,muelleri,,subspecies,"Kloss, 1929"
58081,Petropedetes newtonii,"Tympanoceros newtonii Bocage, 1895",Tympanoceros,newtonii,"Bocage, 1895",,
58081,Petropedetes newtonii,"Petropedetes newtoni (Bocage, 1985) [orth. error]",Petropedetes,newtoni,"(Bocage, 1985) [orth. error]",,
135994,Arthroleptis nlonakoensis,"Phrynobatrachus nlonakoensis Plath, Herrmann &amp; Böhme, 2006",Phrynobatrachus,nlonakoensis,"Plath, Herrmann &amp; Böhme, 2006",,
18490462,Hemidactylus hunae,"Hemidactylus maculatus ssp. hunae Deraniyagala, 1937",Hemidactylus,maculatus,,subspecies,"Deraniyagala, 1937"
6553,Dicerorhinus sumatrensis,"Rhinoceros sumatrensis G. Fischer, 1814",Rhinoceros,sumatrensis,"G. Fischer, 1814",,
10032,Choeropsis liberiensis,"Hexaprotodon liberiensis (Morton, 1849)",Hexaprotodon,liberiensis,"(Morton, 1849)",,
18917735,Goniurosaurus lichtenfelderi,"Eublepharis lichtenfelderi Mocquard, 1897",Eublepharis,lichtenfelderi,"Mocquard, 1897",,
18917757,Goniurosaurus orientalis,"Eublepharis orientalis Maki, 1931",Eublepharis,orientalis,"Maki, 1931",,
18917757,Goniurosaurus orientalis,"Goniurosaurus kuroiwae ssp. orientalis (Maki, 1931)",Goniurosaurus,kuroiwae,,subspecies,"(Maki, 1931)"
18917767,Goniurosaurus splendens,"Eublepharis splendens Nakamura & Uéno, 1959",Eublepharis,splendens,"Nakamura & Uéno, 1959",,
18917785,Goniurosaurus yamashinae,"Goniurosaurus kuroiwae ssp. yamashinae (Okada, 1936)",Goniurosaurus,kuroiwae,,subspecies,"(Okada, 1936)"
18917785,Goniurosaurus yamashinae,"Gymnodactylus yamashinae Okada, 1936",Gymnodactylus,yamashinae,"Okada, 1936",,
177904,Anolis armouri,"Ctenonotus armouri (Cochran, 1934)",Ctenonotus,armouri,"(Cochran, 1934)",,
177904,Anolis armouri,"Anolis cybotes ssp. armouri (Cochran, 1934)",Anolis,cybotes,,subspecies,"(Cochran, 1934)"
177904,Anolis armouri,"Audantia armouri Cochran, 1934",Audantia,armouri,"Cochran, 1934",,
177903,Anolis ahli,"Norops ahli (Barbour, 1825)",Norops,ahli,"(Barbour, 1825)",,
177903,Anolis ahli,"Anolis mestrei ssp. ahli Barbour, 1925",Anolis,mestrei,,subspecies,"Barbour, 1925"
177903,Anolis ahli,"Anolis allogus ssp. ahli Barbour, 1937",Anolis,allogus,,subspecies,"Barbour, 1937"
178533,Anolis monticola,"Deiroptyx monticola (Shreve, 1936)",Deiroptyx,monticola,"(Shreve, 1936)",,
178542,Anolis ruizii,"Dactyloa ruizii (Rueda & Williams, 1986)",Dactyloa,ruizii,"(Rueda & Williams, 1986)",,
178278,Anolis juangundlachi,"Anolis cyanopleurus Gundlach, 1880",Anolis,cyanopleurus,"Gundlach, 1880",,
178336,Anolis nubilus,"Anolis nubilis Garman, 1887 [orth. error]",Anolis,nubilis,"Garman, 1887 [orth. error]",,
178313,Anolis strahmi,"Ctenonotus strahmi (Schwartz, 1979)",Ctenonotus,strahmi,"(Schwartz, 1979)",,
178317,Anolis spectrum,"Anolis  spectrum ssp. sumiderensis Peters, 1970",Anolis ,spectrum,,subspecies,"Peters, 1970"
178438,Anolis guafe,"Norops guafe (Estrada & Garrido, 1991)",Norops,guafe,"(Estrada & Garrido, 1991)",,
7826,Chilabothrus subflavus,"Epicrates subflavus Stejneger, 1901",Epicrates,subflavus,"Stejneger, 1901",,
4567,Charina umbratica,"Charina bottae ssp. umbratica Klauber, 1943",Charina,bottae,,subspecies,"Klauber, 1943"
7829,Chilabothrus granti,"Chilabothrus monensis ssp. granti (Stull, 1933)",Chilabothrus,monensis,,subspecies,"(Stull, 1933)"
7829,Chilabothrus granti,"Epicrates monensis ssp. granti Stull, 1933",Epicrates,monensis,,subspecies,"Stull, 1933"
178352,Chioninia vaillantii,"Mabuia vaillanti Boulenger, 1887 [orth. error]",Mabuia,vaillanti,"Boulenger, 1887 [orth. error]",,
178352,Chioninia vaillantii,"Mabuya vaillantii Boulenger, 1887",Mabuya,vaillantii,"Boulenger, 1887",,
1087,Neamblysomus gunningi,"Amblysomus gunningi (Broom, 1908)",Amblysomus,gunningi,"(Broom, 1908)",,
1089,Neamblysomus julianae,"Amblysomus julianae Meester, 1972",Amblysomus,julianae,"Meester, 1972",,
40596,Carpitalpa arendsi,"Chlorotalpa arendsi Lundholm, 1955",Chlorotalpa,arendsi,"Lundholm, 1955",,
6265,Dasyuroides byrnei,"Dasycercus byrnei (Spencer, 1896)",Dasycercus,byrnei,"(Spencer, 1896)",,
16889,Phascogale pirata,"Phascogale tapoatafa (Thomas, 1904)",Phascogale,tapoatafa,"(Thomas, 1904)",,
16889,Phascogale pirata,"Phascogale tapoatafa (Thomas, 1904) ssp. pirata",Phascogale,tapoatafa,"(Thomas, 1904)",subspecies,
16138,Parantechinus apicalis,"Phascogale apicalis Gray, 1842",Phascogale,apicalis,"Gray, 1842",,
6296,Dasyurus viverrinus,"Satanellus viverrinus (Shaw, 1800)",Satanellus,viverrinus,"(Shaw, 1800)",,
6296,Dasyurus viverrinus,"Didelphis viverrina Shaw, 1800",Didelphis,viverrina,"Shaw, 1800",,
6295,Dasyurus hallucatus,"Satanellus hallucatus (Gould, 1842)",Satanellus,hallucatus,"(Gould, 1842)",,
20293,Sminthopsis psammophila,"Antechinomys psammophila (Spencer, 1895)",Antechinomys,psammophila,"(Spencer, 1895)",,
40637,Ailurops ursinus,"Phalanger ursinus (Temminck, 1824)",Phalanger,ursinus,"(Temminck, 1824)",,
11171,Lagostrophus fasciatus,"Kangurus fasciatus Péron & Lesueur, 1807",Kangurus,fasciatus,"Péron & Lesueur, 1807",,
6434,Dendrolagus ursinus,"Dendrolagus leucogenys Matschie, 1916",Dendrolagus,leucogenys,"Matschie, 1916",,
6429,Dendrolagus goodfellowi,"Dendrolagus shawmayeri Rothschild & Dollman, 1936",Dendrolagus,shawmayeri,"Rothschild & Dollman, 1936",,
6429,Dendrolagus goodfellowi,"Dendrolagus buergersi Matschie, 1912",Dendrolagus,buergersi,"Matschie, 1912",,
15330,Onychogalea fraenata,"Macropus fraenatus Gould, 1841",Macropus,fraenatus,"Gould, 1841",,
21874,Thylogale browni,"Macropus keysseri Förster & Rothschild, 1914",Macropus,keysseri,"Förster & Rothschild, 1914",,
21874,Thylogale browni,"Macropus lugens Alston, 1877",Macropus,lugens,"Alston, 1877",,
21874,Thylogale browni,"Thylogale lauterbachi Matschie, 1916",Thylogale,lauterbachi,"Matschie, 1916",,
21874,Thylogale browni,"Macropus tibol Miklouho-Maclay, 1885",Macropus,tibol,"Miklouho-Maclay, 1885",,
21870,Thylogale brunii,"Macropus jukesii Miklouho-Maclay, 1884",Macropus,jukesii,"Miklouho-Maclay, 1884",,
21870,Thylogale brunii,"Macropus gracilis Miklouho-Maclay, 1884",Macropus,gracilis,"Miklouho-Maclay, 1884",,
18107,Potorous gilbertii,"Potorous tridactylus ssp. gilbertii (Gould, 1841)",Potorous,tridactylus,,subspecies,"(Gould, 1841)"
40641,Pseudochirulus schlegeli,"Pseudochirulus schlegeli (Jentink, 1884)",Pseudochirulus,schlegeli,"(Jentink, 1884)",,
23179,Zaglossus bruijnii,"Zaglossus bruijni (Peters & Doria, 1876) [orth. error]",Zaglossus,bruijni,"(Peters & Doria, 1876) [orth. error]",,
12650,Macrotis lagotis,"Perameles lagotis Reid, 1837",Perameles,lagotis,"Reid, 1837",,
136531,Pteropus ualanus,Pteropus keraudrenius,Pteropus,keraudrenius,,,
136531,Pteropus ualanus,Pteropus ualensis,Pteropus,ualensis,,,
136531,Pteropus ualanus,"Pteropus keraudren Quoy & Gaimard, 1824",Pteropus,keraudren,"Quoy & Gaimard, 1824",,
136531,Pteropus ualanus,"Pteropus mariannus ssp. ualanus  Peters, 1883",Pteropus,mariannus,,subspecies,"Peters, 1883"
4321,Mops tomensis,"Chaerephon tomensis (Juste & Ibáñez, 1993)",Chaerephon,tomensis,"(Juste & Ibáñez, 1993)",,
4321,Mops tomensis,"Tadarida tomensis Juste &amp; Ibáñez, 1993",Tadarida,tomensis,"Juste &amp; Ibáñez, 1993",,
19533,Rhinolophus cognatus,"Rhinolophus famulus Andersen, 1918",Rhinolophus,famulus,"Andersen, 1918",,
136519,Notopteris neocaledonicus,"Notopteris neocaledonica Trouessart, 1908 [orth. error]",Notopteris,neocaledonica,"Trouessart, 1908 [orth. error]",,
136610,Pteronotus paraguanensis,"Pteronotus parnellii ssp. paraguanensis Linares & Ojasti, 1974",Pteronotus,parnellii,,subspecies,"Linares & Ojasti, 1974"
139,Acerodon jubatus,"Acerodon lucifer Elliot, 1896",Acerodon,lucifer,"Elliot, 1896",,
19749,Boneia bidens,"Rousettus bidens (Jentink, 1879)",Rousettus,bidens,"(Jentink, 1879)",,
14918,Nyctalus lasiopterus,"Vespertilio lasiopterus Schreber, 1780",Vespertilio,lasiopterus,"Schreber, 1780",,
4320,Mops solomonis,"Chaerephon solomonis (Troughton, 1931)",Chaerephon,solomonis,"(Troughton, 1931)",,
4320,Mops solomonis,"Tadarida solomonis Troughton, 1931",Tadarida,solomonis,"Troughton, 1931",,
4318,Mops pusillus,"Chaerephon pusilla (Miller, 1902) [orth. error]",Chaerephon,pusilla,"(Miller, 1902) [orth. error]",,
4318,Mops pusillus,"Tadarida pusilla (Miller, 1902)",Tadarida,pusilla,"(Miller, 1902)",,
4318,Mops pusillus,"Dysopes  pumilus  (Cretzschmar, 1826)",Dysopes ,pumilus ,"(Cretzschmar, 1826)",,
4318,Mops pusillus,"Nyctinomus  pumilus  (Gunther, 1879)",Nyctinomus ,pumilus ,"(Gunther, 1879)",,
4318,Mops pusillus,"Chaerephon  pumila  (Abbot, 1894)",Chaerephon ,pumila ,"(Abbot, 1894)",,
4318,Mops pusillus,"Nyctinomus  pusillus   (Miller, 1902)",Nyctinomus ,pusillus  ,"(Miller, 1902)",,
4318,Mops pusillus,"Tadarida  pumila  (Hayman & Hill, 1971)",Tadarida ,pumila ,"(Hayman & Hill, 1971)",,
4318,Mops pusillus,"Chaerephon  pumila  (Louette, 2004)",Chaerephon ,pumila ,"(Louette, 2004)",,
4318,Mops pusillus,"Tadarida  pumilus  (Louette, 2004b)",Tadarida ,pumilus ,"(Louette, 2004b)",,
4318,Mops pusillus,"Chaerephon pusillus (Miller, 1902)",Chaerephon,pusillus,"(Miller, 1902)",,
4313,Mops johorensis,"Chaerephon johorensis (Dobson, 1873)",Chaerephon,johorensis,"(Dobson, 1873)",,
4313,Mops johorensis,"Tadarida johorensis (Dobson, 1873)",Tadarida,johorensis,"(Dobson, 1873)",,
10982,Phoniscus papuensis,"Kerivoula papuensis (Dobson, 1878)",Kerivoula,papuensis,"(Dobson, 1878)",,
14876,Notopteris macdonaldii,"Notopteris macdonaldi Gray, 1859 [orth. error]",Notopteris,macdonaldi,"Gray, 1859 [orth. error]",,
136739,Hipposideros inornatus,"Hipposideros   diadema ssp. inornatus McKean, 1970",Hipposideros  ,diadema,,subspecies,"McKean, 1970"
88088852,Chilonatalus micropus,"Natalus micropus Dobson, 1880",Natalus,micropus,"Dobson, 1880",,
136820,Neoromicia malagasyensis,"Eptesicus malagasyensis Peterson, Eger &amp; Mitchell, 1995",Eptesicus,malagasyensis,"Peterson, Eger &amp; Mitchell, 1995",,
136820,Neoromicia malagasyensis,"Neoromicia somalicus ssp. malagasyensis (Peterson, Eger & Mitchell, 1995)",Neoromicia,somalicus,,subspecies,"(Peterson, Eger & Mitchell, 1995)"
136820,Neoromicia malagasyensis,"Eptesicus somalicus ssp. malagasyensis Peterson, Eger & Mitchell, 1995",Eptesicus,somalicus,,subspecies,"Peterson, Eger & Mitchell, 1995"
14126,Myotis capaccinii,"Vespertilio capaccinii Bonaparte, 1837",Vespertilio,capaccinii,"Bonaparte, 1837",,
14193,Myotis pilosus,"Myotis ricketti (Thomas, 1894)",Myotis,ricketti,"(Thomas, 1894)",,
14193,Myotis pilosus,"Myotis pilosus (Peters, 1869)",Myotis,pilosus,"(Peters, 1869)",,
40025,Paratriaenops auritus,"Triaenops auritus Grandidier, 1912",Triaenops,auritus,"Grandidier, 1912",,
14209,Myotis vivesi,"Pizonyx vivesi (Ménègaux, 1901)",Pizonyx,vivesi,"(Ménègaux, 1901)",,
18655,Mirimiri acrodonta,"Pteralopex acrodonta Hill & Beckon, 1978",Pteralopex,acrodonta,"Hill & Beckon, 1978",,
99688187,Pteropus chrysoproctus,"Pteropus argentatus Gray, 1844",Pteropus,argentatus,"Gray, 1844",,
18719,Pteropus caniceps,"Pteropus caniceps ssp. dobsoni Andersen, 1908",Pteropus,caniceps,,subspecies,"Andersen, 1908"
18714,Pteropus aldabrensis,"Pteropus seychellensis ssp. aldabrensis True, 1893",Pteropus,seychellensis,,subspecies,"True, 1893"
18714,Pteropus aldabrensis,"Pteropus seychellensis True, 1893 ssp. aldabrensis",Pteropus,seychellensis,"True, 1893",subspecies,
18726,Pteropus gilliardorum,"Pteropus gilliardi Van Deusen, 1969 [orth. error]",Pteropus,gilliardi,"Van Deusen, 1969 [orth. error]",,
18731,Desmalopex leucopterus,"Pteropus leucopterus Temminck, 1853",Pteropus,leucopterus,"Temminck, 1853",,
18732,Pteropus livingstonii,Pteropus livingstonei Andersen 1912,Pteropus,livingstonei,Andersen 1912,,
85043053,Pteropus pelagicus,"Pteropus insularis Hombron &amp; Jacquinot, 1842",Pteropus,insularis,"Hombron &amp; Jacquinot, 1842",,
85043053,Pteropus pelagicus,"Pteropus phaeocephalus Thomas, 1882",Pteropus,phaeocephalus,"Thomas, 1882",,
18740,Pteropus melanotus,"Pteropus melanotus ssp. tytleri Mason, 1908",Pteropus,melanotus,,subspecies,"Mason, 1908"
18740,Pteropus melanotus,"Pteropus melanotus ssp. niadicus Miller, 1906",Pteropus,melanotus,,subspecies,"Miller, 1906"
188566753,Pteropus mariannus,"Pteropus keraudren Quoy & Gaimard, 1824",Pteropus,keraudren,"Quoy & Gaimard, 1824",,
18744,Pteropus nitendiensis,"Pteropus sanctacrucis Troughton, 1930",Pteropus,sanctacrucis,"Troughton, 1930",,
18741,Pteropus molossinus,"Pteropus breviceps Thomas, 1882",Pteropus,breviceps,"Thomas, 1882",,
71733227,Mormopterus acetabulosus,"Vespertilio acetabulosus Hermann, 1804",Vespertilio,acetabulosus,"Hermann, 1804",,
18755,Pteropus rodricensis,"Pteropus mascarinus Mason, 1907",Pteropus,mascarinus,"Mason, 1907",,
18766,Pteropus vampyrus,"Vespertilio gigantea Brunnich, 1782",Vespertilio,gigantea,"Brunnich, 1782",,
18766,Pteropus vampyrus,"Pteropus giganteus (Brünnich, 1782)",Pteropus,giganteus,"(Brünnich, 1782)",,
18766,Pteropus vampyrus,"Pteropus kalou É. Geoffroy, 1810",Pteropus,kalou,"É. Geoffroy, 1810",,
18766,Pteropus vampyrus,"Pteropus javanicus Desmarest, 1820",Pteropus,javanicus,"Desmarest, 1820",,
18766,Pteropus vampyrus,"Pteropus kopangi Kuroda, 1933",Pteropus,kopangi,"Kuroda, 1933",,
18766,Pteropus vampyrus,"Pteropus celaeno Hermann, 1804",Pteropus,celaeno,"Hermann, 1804",,
18766,Pteropus vampyrus,"Pteropus malaccensis K. Andersen, 1908",Pteropus,malaccensis,"K. Andersen, 1908",,
18766,Pteropus vampyrus,"Pteropus pteronotus Dobson, 1878",Pteropus,pteronotus,"Dobson, 1878",,
18766,Pteropus vampyrus,"Pteropus phaiops Gray, 1870 [not Temminck, 1825]",Pteropus,phaiops,"Gray, 1870 [not Temminck, 1825]",,
18766,Pteropus vampyrus,"Pteropus natunae K. Andersen, 1908",Pteropus,natunae,"K. Andersen, 1908",,
18766,Pteropus vampyrus,"Pteropus funereus Temminck, 1837",Pteropus,funereus,"Temminck, 1837",,
18766,Pteropus vampyrus,"Pteropus pluton Temminck, 1853",Pteropus,pluton,"Temminck, 1853",,
18766,Pteropus vampyrus,"Pteropus lanensis Mearns, 1905",Pteropus,lanensis,"Mearns, 1905",,
18766,Pteropus vampyrus,"Pteropus kelaarti Gray, 1870 [skull, not skin]",Pteropus,kelaarti,"Gray, 1870 [skull, not skin]",,
18766,Pteropus vampyrus,"Pteropus nudus Hermann, 1804",Pteropus,nudus,"Hermann, 1804",,
18766,Pteropus vampyrus,"Pteropus edulis É. Geoffroy, 1810",Pteropus,edulis,"É. Geoffroy, 1810",,
18766,Pteropus vampyrus,"Pteropus caninus Blumenbach, 1797",Pteropus,caninus,"Blumenbach, 1797",,
18766,Pteropus vampyrus,"Pteropus sumatrensis Ludeking, 1862",Pteropus,sumatrensis,"Ludeking, 1862",,
10131,Hipposideros durgadasi,"Hipposideros cineraceus Khajuria, 1970 ssp. durgadasi",Hipposideros,cineraceus,"Khajuria, 1970",subspecies,
10125,Hipposideros curtus,"Hipposideros sandersoni Sanderson, 1937",Hipposideros,sandersoni,"Sanderson, 1937",,
17366,Perimyotis subflavus,"Pipistrellus subflavus (F. Cuvier, 1832)",Pipistrellus,subflavus,"(F. Cuvier, 1832)",,
17367,Falsistrellus tasmaniensis,"Pipistrellus tasmaniensis (Gould, 1858)",Pipistrellus,tasmaniensis,"(Gould, 1858)",,
11697,Leptonycteris nivalis,"Ischnoglossa nivalis Saussure, 1860",Ischnoglossa,nivalis,"Saussure, 1860",,
40775,Arielulus cuprosus,"Pipistrellus cuprosus Hill & Francis, 1984",Pipistrellus,cuprosus,"Hill & Francis, 1984",,
44703,Muntiacus vuquangensis,"Megamuntiacus vuquangensis Do Tuoc, Vu Van Dung, Dawson, Arctander & Mackinnon, 1994",Megamuntiacus,vuquangensis,"Do Tuoc, Vu Van Dung, Dawson, Arctander & Mackinnon, 1994",,
41023,Mazama bororo,Mazama sp. nov.,Mazama,sp. nov.,,subspecies,
2446,Axis calamianensis,"Axis porcinus ssp. calamianensis (Heude, 1888)",Axis,porcinus,,subspecies,"(Heude, 1888)"
2446,Axis calamianensis,"Hyelaphus calamianensis (Heude, 1888)",Hyelaphus,calamianensis,"(Heude, 1888)",,
2446,Axis calamianensis,"Cervus calamianensis Heude, 1888",Cervus,calamianensis,"Heude, 1888",,
41789,Rusa timorensis,"Cervus russa Muller & Schlegel, 1845",Cervus,russa,"Muller & Schlegel, 1845",,
41789,Rusa timorensis,"Cervus moluccensis Quoy & Gaimard, 1830",Cervus,moluccensis,"Quoy & Gaimard, 1830",,
41789,Rusa timorensis,"Cervus tavistocki Lydekker, 1900",Cervus,tavistocki,"Lydekker, 1900",,
41789,Rusa timorensis,"Cervus tunjuc Horsfield, 1830 [<i>nomen nudum</i>]",Cervus,tunjuc,"Horsfield, 1830 [<i>nomen nudum</i>]",,
41789,Rusa timorensis,"Cervus lepidus Sundevall, 1846",Cervus,lepidus,"Sundevall, 1846",,
41789,Rusa timorensis,"Cervus celebensis Rorig, 1896",Cervus,celebensis,"Rorig, 1896",,
41789,Rusa timorensis,"Cervus peronii Cuvier, 1825",Cervus,peronii,"Cuvier, 1825",,
41789,Rusa timorensis,"Cervus hippelaphus G.Q. Cuvier, 1825 [preoccupied)]",Cervus,hippelaphus,"G.Q. Cuvier, 1825 [preoccupied)]",,
41789,Rusa timorensis,"Cervus timorensis ssp. rusa Muller & Schlegel, 1845",Cervus,timorensis,,subspecies,"Muller & Schlegel, 1845"
41789,Rusa timorensis,"Cervus timorensis de Blainville, 1822",Cervus,timorensis,"de Blainville, 1822",,
13924,Muntiacus crinifrons,"Cervulus crinifrons Sclater, 1885",Cervulus,crinifrons,"Sclater, 1885",,
2828,Blastocerus dichotomus,"Cervus dichotomus Illiger, 1815",Cervus,dichotomus,"Illiger, 1815",,
10329,Hydropotes inermis,"Hydropotes kreyenbergi Hilzheimer, 1905",Hydropotes,kreyenbergi,"Hilzheimer, 1905",,
10329,Hydropotes inermis,"Hydropotes affinis Brooke, 1872",Hydropotes,affinis,"Brooke, 1872",,
10329,Hydropotes inermis,"Hydropotes argyropus Heude, 1884",Hydropotes,argyropus,"Heude, 1884",,
4265,Rucervus eldii,"Panolia eldii (M'Clelland, 1842)",Panolia,eldii,"(M'Clelland, 1842)",,
4265,Rucervus eldii,"Cervus eldii M'Clelland, 1842",Cervus,eldii,"M'Clelland, 1842",,
29742,Rangifer tarandus,"Cervus tarandus Linnaeus, 1758",Cervus,tarandus,"Linnaeus, 1758",,
4257,Rucervus duvaucelii,"Cervus duvaucelii G. Cuvier, 1823",Cervus,duvaucelii,"G. Cuvier, 1823",,
4274,Rusa marianna,"Cervus mariannus Desmarest, 1822",Cervus,mariannus,"Desmarest, 1822",,
4273,Rusa alfredi,"Cervus alfredi (Sclater, 1870)",Cervus,alfredi,"(Sclater, 1870)",,
13703,Monodelphis unistriata,"Monodelphis unistriatus (Wagner, 1842) [orth. error]",Monodelphis,unistriatus,"(Wagner, 1842) [orth. error]",,
13703,Monodelphis unistriata,"Didelphys unistriata Wagner, 1842",Didelphys,unistriata,"Wagner, 1842",,
136244,Marmosa phaea,"Micoureus phaeus (O. Thomas, 1899)",Micoureus,phaeus,"(O. Thomas, 1899)",,
136244,Marmosa phaea,"Marmosa phaeus O thomas, 1899 [orth. error]",Marmosa,phaeus,"O thomas, 1899 [orth. error]",,
44861,Fukomys kafuensis,"Cryptomys kafuensis Burda, Zima, Scharff, Macholán &amp; Kawalika, 1999",Cryptomys,kafuensis,"Burda, Zima, Scharff, Macholán &amp; Kawalika, 1999",,
14256,Mysateles melanurus,"Mesocapromys melanurus (Poey, 1865)",Mesocapromys,melanurus,"(Poey, 1865)",,
14256,Mysateles melanurus,"Capromys melanurus Poey, 1865",Capromys,melanurus,"Poey, 1865",,
4651,Chinchilla chinchilla,"Chinchilla brevicaudata Waterhouse, 1848",Chinchilla,brevicaudata,"Waterhouse, 1848",,
4651,Chinchilla chinchilla,"Chinchilla brevicauda Waterhouse, 1848",Chinchilla,brevicauda,"Waterhouse, 1848",,
6978,Phyllomys brasiliensis,"Echimys brasiliensis (Lund, 1840)",Echimys,brasiliensis,"(Lund, 1840)",,
